date,gname,longitude,latitude,value,attype
2017-07-01,Taliban,64.8493,36.232738,7.0,Hostage Taking (Kidnapping)
2017-07-01,Taliban,69.16618100000001,36.969587,8.0,Armed Assault
2017-07-01,Taliban,66.629918,36.556215,13.0,Armed Assault
2017-07-01,Boko Haram,14.140454,11.046735,5.0,Bombing/Explosion
2017-07-01,Taliban,68.456807,33.282788000000004,5.0,Unknown
2017-07-01,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,28.0,Bombing/Explosion
2017-06-28,Boko Haram,13.938675,12.26581,5.0,Armed Assault
2017-07-02,Al-Shabaab,42.777893,0.495342,2.0,Hostage Taking (Kidnapping)
2017-07-02,Islamic State of Iraq and the Levant (ISIL),43.281158000000005,33.435279,20.0,Bombing/Explosion
2017-07-02,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,2.0,Bombing/Explosion
2017-07-02,Kurdistan Workers' Party (PKK),42.916058,37.817253,1.0,Armed Assault
2017-07-03,Kurdistan Workers' Party (PKK),43.671592,37.296816,1.0,Bombing/Explosion
2017-07-02,Kurdistan Workers' Party (PKK),44.021133,39.121403,1.0,Bombing/Explosion
2017-07-02,Taliban,68.87706,36.705776,8.0,Armed Assault
2017-07-02,Taliban,68.87706,36.705776,9.0,Armed Assault
2017-07-02,Islamic State of Iraq and the Levant (ISIL),43.234894,35.499439,0,Hostage Taking (Kidnapping)
2017-07-02,Al-Shabaab,45.326115,2.059819,2.0,Bombing/Explosion
2017-07-02,Boko Haram,12.722395,13.534429000000001,9.0,Hostage Taking (Kidnapping)
2017-07-02,Islamic State of Iraq and the Levant (ISIL),40.113333000000004,35.330973,0,Bombing/Explosion
2017-07-02,New People's Army (NPA),123.03455,10.518937,0.0,Assassination
2017-07-02,Taliban,65.554556,31.983177,2.0,Armed Assault
2017-07-02,Taliban,65.554556,31.983177,1.0,Armed Assault
2017-07-02,Islamic State of Iraq and the Levant (ISIL),44.934090000000005,34.430836,1.0,Bombing/Explosion
2017-07-03,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0,Bombing/Explosion
2017-07-03,Islamic State of Iraq and the Levant (ISIL),43.050723,33.415941,3.0,Bombing/Explosion
2017-07-03,Islamic State of Iraq and the Levant (ISIL),44.229079999999996,34.711769,8.0,Bombing/Explosion
2017-07-03,Islamic State of Iraq and the Levant (ISIL),45.440578,34.035641,0.0,Bombing/Explosion
2017-07-03,Kurdistan Workers' Party (PKK),42.883131,37.429183,2.0,Armed Assault
2017-07-03,Kurdistan Workers' Party (PKK),44.530952,37.302545,0.0,Bombing/Explosion
2017-07-03,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,3.0,Bombing/Explosion
2017-07-03,Islamic State of Iraq and the Levant (ISIL),43.915043,35.272076,3.0,Bombing/Explosion
2017-07-03,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,9.0,Bombing/Explosion
2017-07-03,Taliban,65.527103,31.955699,4.0,Bombing/Explosion
2017-07-03,Al-Shabaab,45.326115,2.059819,1.0,Assassination
2017-07-03,Al-Shabaab,42.216063,3.350071,15.0,Bombing/Explosion
2017-07-03,Al-Shabaab,45.326115,2.059819,1.0,Assassination
2017-07-03,Boko Haram,14.231454000000001,10.99087,5.0,Bombing/Explosion
2017-07-03,Maoists,81.255072,18.130851999999997,0,Hostage Taking (Kidnapping)
2017-07-04,Taliban,62.163302,32.469685,4.0,Bombing/Explosion
2017-07-03,Boko Haram,14.104489000000001,11.650085,0,Armed Assault
2017-07-03,Boko Haram,14.017341,12.202892,4.0,Armed Assault
2017-07-03,New People's Army (NPA),121.787924,16.332553,0.0,Facility/Infrastructure Attack
2017-06-04,Islamic State of Iraq and the Levant (ISIL),42.448875,36.376823,200.0,Hostage Taking (Kidnapping)
2017-07-04,Taliban,61.358999,32.091308000000005,6.0,Bombing/Explosion
2017-07-04,Al-Shabaab,45.326115,2.059819,2.0,Bombing/Explosion
2017-07-04,Sinai Province of the Islamic State,33.800865,31.126646,3.0,Bombing/Explosion
2017-07-04,Maoists,84.354247,23.755347,1.0,Hostage Taking (Kidnapping)
2017-07-04,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,1.0,Bombing/Explosion
2017-07-04,Boko Haram,12.089419,10.907178,0.0,Armed Assault
2017-07-04,Taliban,61.336391000000006,31.733604999999997,4.0,Bombing/Explosion
2017-07-03,Kurdistan Workers' Party (PKK),44.045207,37.985293,1.0,Bombing/Explosion
2017-07-04,Khorasan Chapter of the Islamic State,66.85099,29.803965,1.0,Assassination
2017-07-04,Taliban,69.70665799999999,33.97652,14.0,Armed Assault
2017-07-04,Kurdistan Workers' Party (PKK),43.671189,37.293709,0.0,Bombing/Explosion
2017-07-05,Islamic State of Iraq and the Levant (ISIL),44.381316999999996,33.669689,0.0,Armed Assault
2017-07-05,Islamic State of Iraq and the Levant (ISIL),43.24892,35.610634000000005,3.0,Unknown
2017-07-05,Islamic State of Iraq and the Levant (ISIL),43.24268,35.595943,2.0,Unknown
2017-07-05,Islamic State of Iraq and the Levant (ISIL),43.234894,35.499439,2.0,Unknown
2017-07-05,Al-Shabaab,40.47779,-2.23433,3.0,Armed Assault
2017-07-05,Al-Shabaab,40.47779,-2.23433,0.0,Facility/Infrastructure Attack
2017-07-05,Al-Shabaab,40.47779,-2.23433,0.0,Facility/Infrastructure Attack
2017-07-05,Al-Shabaab,40.47779,-2.23433,0.0,Facility/Infrastructure Attack
2017-07-05,Al-Shabaab,40.47779,-2.23433,0.0,Facility/Infrastructure Attack
2017-07-05,Al-Shabaab,40.47779,-2.23433,0.0,Bombing/Explosion
2017-07-05,Al-Shabaab,45.326115,2.059819,1.0,Bombing/Explosion
2017-07-05,Taliban,71.0,38.0,0,Hostage Taking (Kidnapping)
2017-07-06,Islamic State of Iraq and the Levant (ISIL),43.280434,35.700396999999995,2.0,Unknown
2017-07-06,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,3.0,Unknown
2017-07-06,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,17.0,Bombing/Explosion
2017-07-06,Khorasan Chapter of the Islamic State,66.994354,30.200819,2.0,Assassination
2017-07-06,Islamic State of Iraq and the Levant (ISIL),43.647452,35.031981,2.0,Bombing/Explosion
2017-07-06,Islamic State of Iraq and the Levant (ISIL),44.921906,33.953167,0.0,Armed Assault
2017-07-06,Al-Shabaab,43.47213,3.312293,1.0,Bombing/Explosion
2017-07-03,Taliban,68.894971,36.529036,3.0,Armed Assault
2017-07-06,Al-Shabaab,47.429031,6.774396,1.0,Bombing/Explosion
2017-07-06,Taliban,70.786385,34.195751,0.0,Bombing/Explosion
2017-07-06,Taliban,65.034646,36.042123,4.0,Armed Assault
2017-07-06,Taliban,69.584808,37.33915,0,Unknown
2017-07-06,Taliban,69.39284,37.001991,0,Unknown
2017-07-06,Taliban,68.87706,36.705776,0,Unknown
2017-07-07,Sinai Province of the Islamic State,34.247173,30.996140000000004,65.0,Bombing/Explosion
2017-07-07,Islamic State of Iraq and the Levant (ISIL),43.280434,35.700396999999995,3.0,Hostage Taking (Kidnapping)
2017-07-07,Khorasan Chapter of the Islamic State,66.994354,30.200819,1.0,Armed Assault
2017-07-07,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,5.0,Armed Assault
2017-07-05,Taliban,62.832474,31.646818,3.0,Unknown
2017-07-07,Boko Haram,13.141459,11.840929,2.0,Bombing/Explosion
2017-07-06,Islamic State of Iraq and the Levant (ISIL),43.234894,35.499439,45.0,Unknown
2017-07-07,Al-Shabaab,40.47779,-2.23433,5.0,Hostage Taking (Kidnapping)
2017-07-07,Al-Shabaab,40.47779,-2.23433,4.0,Hostage Taking (Kidnapping)
2017-07-07,Kurdistan Workers' Party (PKK),41.732154,38.159069,0.0,Bombing/Explosion
2017-07-07,Houthi extremists (Ansar Allah),44.971462,15.559512,4.0,Bombing/Explosion
2017-07-07,New People's Army (NPA),125.9,9.05,0.0,Hostage Taking (Kidnapping)
2017-07-08,Islamic State of Iraq and the Levant (ISIL),44.329933000000004,35.303047,0.0,Bombing/Explosion
2017-07-08,Taliban,69.219092,35.115392,1.0,Unknown
2017-07-08,Taliban,69.218118,35.114746000000004,0.0,Hostage Taking (Kidnapping)
2017-07-08,New People's Army (NPA),126.02219199999999,8.879688999999999,0.0,Hostage Taking (Kidnapping)
2017-07-08,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,2.0,Bombing/Explosion
2017-07-08,Kurdistan Workers' Party (PKK),44.212792,37.603922,4.0,Facility/Infrastructure Attack
2017-07-08,Kurdistan Workers' Party (PKK),39.871939000000005,39.514818,0.0,Bombing/Explosion
2017-07-08,Houthi extremists (Ansar Allah),44.024105,13.586484,1.0,Armed Assault
2017-07-08,Houthi extremists (Ansar Allah),44.024105,13.586484,1.0,Armed Assault
2017-07-08,New People's Army (NPA),122.836652,10.532903999999998,1.0,Assassination
2017-07-09,Islamic State of Iraq and the Levant (ISIL),42.832081,33.633896,4.0,Bombing/Explosion
2017-07-09,New People's Army (NPA),123.26440900000001,8.20529,0.0,Facility/Infrastructure Attack
2017-07-08,Al-Shabaab,45.56049,4.210529,4.0,Bombing/Explosion
2017-07-09,Al-Shabaab,46.0872,4.389635,3.0,Hostage Taking (Kidnapping)
2017-07-09,Al-Shabaab,45.326115,2.059819,1.0,Armed Assault
2017-07-09,Al-Shabaab,41.877171000000004,3.926858,1.0,Assassination
2017-07-09,Taliban,68.18375999999999,36.056143,1.0,Assassination
2017-07-09,New People's Army (NPA),125.060841,7.1609,1.0,Hostage Taking (Kidnapping)
2017-07-09,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0,Armed Assault
2017-07-09,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,1.0,Armed Assault
2017-07-09,Kurdistan Workers' Party (PKK),36.198536,36.33359,2.0,Armed Assault
2017-07-09,Kurdistan Workers' Party (PKK),42.498692999999996,38.259688,2.0,Bombing/Explosion
2017-07-09,Kurdistan Workers' Party (PKK),43.736782,37.577427,1.0,Unknown
2017-07-09,Islamic State of Iraq and the Levant (ISIL),42.964626,36.407394000000004,6.0,Bombing/Explosion
2017-07-09,Islamic State of Iraq and the Levant (ISIL),42.448875,36.376823,0.0,Unknown
2017-07-09,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,3.0,Bombing/Explosion
2017-07-10,Islamic State of Iraq and the Levant (ISIL),43.647339,35.032144,3.0,Bombing/Explosion
2017-07-10,Khorasan Chapter of the Islamic State,70.21498100000001,34.128164,4.0,Unknown
2017-07-10,Al-Shabaab,45.326115,2.059819,0,Bombing/Explosion
2017-07-10,Al-Shabaab,45.326115,2.059819,1.0,Armed Assault
2017-07-10,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0,Bombing/Explosion
2017-07-10,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0,Bombing/Explosion
2017-07-10,Kurdistan Workers' Party (PKK),43.671189,37.293709,1.0,Bombing/Explosion
2017-07-11,Islamic State of Iraq and the Levant (ISIL),43.295662,33.420947999999996,1.0,Bombing/Explosion
2017-07-11,New People's Army (NPA),121.685341,16.255919,0.0,Bombing/Explosion
2017-07-11,New People's Army (NPA),126.197976,7.709449,0.0,Hostage Taking (Kidnapping)
2017-07-11,Taliban,62.12845600000001,32.37001,7.0,Hostage Taking (Kidnapping)
2017-07-11,Taliban,70.100891,34.754616,4.0,Armed Assault
2017-07-11,Taliban,70.103689,34.860888,3.0,Armed Assault
2017-07-11,Boko Haram,13.141459,11.840929,6.0,Bombing/Explosion
2017-07-11,Boko Haram,13.141459,11.840929,6.0,Bombing/Explosion
2017-07-11,Boko Haram,13.141459,11.840929,6.0,Bombing/Explosion
2017-07-11,Boko Haram,13.141459,11.840929,5.0,Bombing/Explosion
2017-07-11,Taliban,69.039964,34.000173,1.0,Assassination
2017-07-10,Boko Haram,13.688003,11.052698,5.0,Armed Assault
2017-07-11,Houthi extremists (Ansar Allah),44.85055,13.148959,5.0,Armed Assault
2017-07-11,Houthi extremists (Ansar Allah),44.77428,13.810876,0.0,Bombing/Explosion
2017-07-06,Boko Haram,14.126195000000001,11.236522,0,Hostage Taking (Kidnapping)
2017-07-11,Sinai Province of the Islamic State,33.800865,31.126646,0.0,Bombing/Explosion
2017-07-08,Houthi extremists (Ansar Allah),44.211895,15.325443,0,Hostage Taking (Kidnapping)
2017-07-11,Maoists,81.20884699999999,20.262232,0.0,Hostage Taking (Barricade Incident)
2017-07-10,Maoists,81.178413,20.188152,1.0,Armed Assault
2017-07-12,Islamic State of Iraq and the Levant (ISIL),42.830044,36.283566,5.0,Bombing/Explosion
2017-07-12,Islamic State of Iraq and the Levant (ISIL),43.000267,36.138344000000004,5.0,Unknown
2017-07-11,Taliban,69.508187,34.513515000000005,9.0,Facility/Infrastructure Attack
2017-07-12,Islamic State of Iraq and the Levant (ISIL),42.216808,36.592364,17.0,Bombing/Explosion
2017-07-12,New People's Army (NPA),123.983056,12.040278,0.0,Bombing/Explosion
2017-07-12,New People's Army (NPA),123.983056,12.040278,0.0,Bombing/Explosion
2017-07-12,New People's Army (NPA),123.970902,12.072652,0.0,Bombing/Explosion
2017-07-12,Boko Haram,14.231454000000001,10.99087,14.0,Bombing/Explosion
2017-07-12,Al-Shabaab,45.221424,2.0721119999999997,2.0,Bombing/Explosion
2017-07-12,Al-Shabaab,45.326115,2.059819,2.0,Armed Assault
2017-07-12,Al-Shabaab,45.326115,2.059819,0.0,Armed Assault
2017-07-12,Taliban,68.010855,33.231963,12.0,Armed Assault
2017-07-12,Houthi extremists (Ansar Allah),43.701293,17.325259,0,Unknown
2017-07-12,Islamic State of Iraq and the Levant (ISIL),45.288548999999996,33.862747999999996,0,Hostage Taking (Kidnapping)
2017-07-12,Islamic State of Iraq and the Levant (ISIL),45.288548999999996,33.862747999999996,0,Hostage Taking (Kidnapping)
2017-07-12,Islamic State of Iraq and the Levant (ISIL),42.723026000000004,35.569427000000005,3.0,Unknown
2017-07-11,Islamic State of Iraq and the Levant (ISIL),42.723026000000004,35.569427000000005,17.0,Bombing/Explosion
2017-07-11,Islamic State of Iraq and the Levant (ISIL),43.280434,35.700396999999995,10.0,Hostage Taking (Kidnapping)
2017-07-13,Islamic State of Iraq and the Levant (ISIL),43.911865,33.403057000000004,10.0,Bombing/Explosion
2017-07-13,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,5.0,Bombing/Explosion
2017-07-13,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,2.0,Bombing/Explosion
2017-07-13,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,2.0,Bombing/Explosion
2017-07-12,Taliban,65.872375,32.61797,1.0,Bombing/Explosion
2017-07-13,Al-Shabaab,40.69924,-2.21028,3.0,Hijacking
2017-07-13,Al-Shabaab,43.890526,4.120602,2.0,Armed Assault
2017-07-13,Al-Shabaab,40.699166999999996,-2.2102779999999997,0.0,Hostage Taking (Kidnapping)
2017-07-13,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0,Bombing/Explosion
2017-07-13,Taliban,68.593811,36.060909,2.0,Armed Assault
2017-07-13,Maoists,81.663772,19.596716,0.0,Bombing/Explosion
2017-07-13,Taliban,69.499964,37.202187,1.0,Unknown
2017-07-13,Taliban,68.8,36.8,4.0,Unknown
2017-07-13,Taliban,71.165,34.821944,2.0,Unknown
2017-07-14,Islamic State of Iraq and the Levant (ISIL),45.067425,33.693946999999994,0.0,Bombing/Explosion
2017-07-14,Islamic State of Iraq and the Levant (ISIL),44.934090000000005,34.430836,0.0,Bombing/Explosion
2017-07-14,Islamic State of Iraq and the Levant (ISIL),44.892578,33.794651,2.0,Unknown
2017-07-14,New People's Army (NPA),121.659681,16.314876,0.0,Bombing/Explosion
2017-07-14,Taliban,63.05,35.0833,0,Hostage Taking (Kidnapping)
2017-07-14,Taliban,69.228996,33.598633,2.0,Bombing/Explosion
2017-07-14,Taliban,62.035976,32.482620000000004,4.0,Armed Assault
2017-07-14,Kurdistan Workers' Party (PKK),40.765677000000004,38.273429,2.0,Hostage Taking (Kidnapping)
2017-07-15,Islamic State of Iraq and the Levant (ISIL),43.911865,33.403057000000004,2.0,Bombing/Explosion
2017-07-15,New People's Army (NPA),122.25,13.883332999999999,0.0,Hostage Taking (Barricade Incident)
2017-07-15,Taliban,64.840287,36.1072,7.0,Armed Assault
2017-07-15,Taliban,66.901016,32.100204,2.0,Armed Assault
2017-07-15,Boko Haram,13.250653,11.871625,1.0,Hostage Taking (Kidnapping)
2017-07-15,Islamic State of Iraq and the Levant (ISIL),44.371773,33.303566,2.0,Bombing/Explosion
2017-07-15,Al-Shabaab,49.025617,11.008500999999999,2.0,Armed Assault
2017-07-15,Al-Shabaab,43.005299,2.868764,3.0,Bombing/Explosion
2017-07-15,Kurdistan Workers' Party (PKK),44.531343,37.302553,1.0,Bombing/Explosion
2017-07-15,Islamic State of Iraq and the Levant (ISIL),151.179691,-33.934490999999994,0.0,Bombing/Explosion
2017-07-15,Taliban,64.860087,36.108323999999996,3.0,Armed Assault
2017-07-16,Islamic State of Iraq and the Levant (ISIL),45.008817,36.032579999999996,3.0,Bombing/Explosion
2017-07-16,Islamic State of Iraq and the Levant (ISIL),45.142685,34.399525,0.0,Bombing/Explosion
2017-07-16,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,0.0,Bombing/Explosion
2017-07-16,Taliban,62.296431999999996,31.289389,2.0,Bombing/Explosion
2017-07-16,Taliban,69.643844,34.129058,1.0,Bombing/Explosion
2017-07-16,Al-Shabaab,43.798388,3.0385619999999998,0.0,Hostage Taking (Kidnapping)
2017-07-16,Kurdistan Workers' Party (PKK),42.489499,37.422047,1.0,Hostage Taking (Kidnapping)
2017-07-16,Islamic State of Iraq and the Levant (ISIL),37.244217,34.227745,3.0,Bombing/Explosion
2017-07-16,Islamic State of Iraq and the Levant (ISIL),37.477768,34.812582,0.0,Bombing/Explosion
2017-07-16,Maoists,85.277434,23.082322,1.0,Armed Assault
2017-07-16,Islamic State of Iraq and the Levant (ISIL),44.038208000000004,33.31065,1.0,Bombing/Explosion
2017-07-16,Islamic State of Iraq and the Levant (ISIL),43.280434,35.700396999999995,6.0,Unknown
2017-07-16,Islamic State of Iraq and the Levant (ISIL),43.280434,35.700396999999995,1.0,Bombing/Explosion
2017-07-16,Islamic State of Iraq and the Levant (ISIL),43.280434,35.700396999999995,0.0,Bombing/Explosion
2017-07-16,Al-Shabaab,44.9884,1.9963959999999998,0.0,Unknown
2017-07-16,Al-Shabaab,42.563808,-0.11746,7.0,Bombing/Explosion
2017-07-16,Al-Shabaab,42.563808,-0.11746,0,Bombing/Explosion
2017-07-16,Islamic State of Iraq and the Levant (ISIL),36.722823999999996,34.717705,0,Bombing/Explosion
2017-07-16,Taliban,62.454576,32.648139,3.0,Unknown
2017-07-16,New People's Army (NPA),122.18311899999999,13.907845000000002,0.0,Bombing/Explosion
2017-07-16,New People's Army (NPA),123.053577,8.123469,0.0,Armed Assault
2017-07-16,Islamic State of Iraq and the Levant (ISIL),44.702866,33.375759,1.0,Bombing/Explosion
2017-07-17,Islamic State of Iraq and the Levant (ISIL),45.163567,34.271034,1.0,Hostage Taking (Kidnapping)
2017-07-17,Taliban,64.41705400000001,33.516424,18.0,Unknown
2017-07-17,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,7.0,Bombing/Explosion
2017-07-17,Boko Haram,13.141459,11.840929,9.0,Bombing/Explosion
2017-07-17,Boko Haram,13.203335000000001,11.899768,2.0,Bombing/Explosion
2017-07-17,Boko Haram,13.690844,11.973419999999999,1.0,Bombing/Explosion
2017-07-17,Sinai Province of the Islamic State,33.800865,31.126646,3.0,Armed Assault
2017-07-17,Sinai Province of the Islamic State,33.800865,31.126646,2.0,Bombing/Explosion
2017-07-17,Kurdistan Workers' Party (PKK),44.603037,37.714698999999996,0.0,Bombing/Explosion
2017-07-17,Islamic State of Iraq and the Levant (ISIL),43.280434,35.700396999999995,0.0,Bombing/Explosion
2017-07-17,Taliban,64.315351,35.645441,5.0,Hostage Taking (Kidnapping)
2017-07-17,Taliban,61.323143,34.563145,3.0,Armed Assault
2017-07-17,Islamic State of Iraq and the Levant (ISIL),39.009563,35.951523,6.0,Bombing/Explosion
2017-07-17,New People's Army (NPA),123.44975900000001,13.033116999999999,2.0,Armed Assault
2017-07-17,Islamic State of Iraq and the Levant (ISIL),42.723026000000004,35.569427000000005,0.0,Unknown
2017-07-18,Islamic State of Iraq and the Levant (ISIL),43.943613,35.328577,5.0,Bombing/Explosion
2017-07-18,Taliban,62.35090400000001,33.261974,3.0,Bombing/Explosion
2017-07-18,Islamic State of Iraq and the Levant (ISIL),42.448875,36.376823,4.0,Unknown
2017-07-18,Taliban,69.16494,34.024224,0.0,Bombing/Explosion
2017-07-18,Al-Shabaab,45.512221999999994,2.964722,0.0,Bombing/Explosion
2017-07-18,Al-Shabaab,42.280334,2.349308,0.0,Bombing/Explosion
2017-07-18,Taliban,66.847335,32.475656,6.0,Unknown
2017-07-18,New People's Army (NPA),126.16666399999998,9.233334,0.0,Hostage Taking (Kidnapping)
2017-07-18,New People's Army (NPA),126.11108,8.964295,0.0,Facility/Infrastructure Attack
2017-07-18,New People's Army (NPA),125.48969299999999,9.78472,0.0,Facility/Infrastructure Attack
2017-07-18,New People's Army (NPA),125.686072,9.021072,1.0,Armed Assault
2017-07-18,New People's Army (NPA),117.510498,8.656259,0.0,Bombing/Explosion
2017-07-18,Boko Haram,13.0725,11.775833,1.0,Bombing/Explosion
2017-07-18,Islamic State of Iraq and the Levant (ISIL),40.196632,36.688342999999996,5.0,Bombing/Explosion
2017-07-18,Al-Shabaab,40.846971,-2.2375830000000003,0.0,Armed Assault
2017-07-18,Taliban,65.896335,32.673669,5.0,Unknown
2017-07-18,Al-Shabaab,42.280334,2.349308,0.0,Bombing/Explosion
2017-07-18,Al-Shabaab,42.280334,2.349308,0.0,Bombing/Explosion
2017-07-18,Al-Shabaab,42.280334,2.349308,0.0,Bombing/Explosion
2017-07-18,Taliban,62.282957999999994,33.246906,11.0,Armed Assault
2017-07-18,Islamic State of Iraq and the Levant (ISIL),43.808921999999995,34.902587,0.0,Bombing/Explosion
2017-07-19,Islamic State of Iraq and the Levant (ISIL),40.286429,33.038303000000006,0,Unknown
2017-07-18,Islamic State of Iraq and the Levant (ISIL),44.148235,34.010471,0.0,Armed Assault
2017-07-19,Islamic State of Iraq and the Levant (ISIL),44.933075,34.053467,0.0,Bombing/Explosion
2017-07-19,Khorasan Chapter of the Islamic State,66.832856,29.831414000000002,4.0,Armed Assault
2017-07-19,Islamic State of Iraq and the Levant (ISIL),43.143570000000004,36.354145,4.0,Bombing/Explosion
2017-07-21,New People's Army (NPA),123.2704,10.118769,6.0,Armed Assault
2017-07-21,New People's Army (NPA),123.2704,10.118769,1.0,Assassination
2017-07-19,New People's Army (NPA),125.212099,7.481878,1.0,Hostage Taking (Kidnapping)
2017-07-19,New People's Army (NPA),119.214643,10.246463,2.0,Armed Assault
2017-07-20,Khorasan Chapter of the Islamic State,70.36273299999999,34.286209,0.0,Bombing/Explosion
2017-07-18,Taliban,64.171483,30.948427000000002,4.0,Unknown
2017-07-19,Taliban,68.46583299999999,33.317292,4.0,Armed Assault
2017-07-19,Taliban,68.401894,33.292648,4.0,Armed Assault
2017-07-19,Islamic State of Iraq and the Levant (ISIL),37.993464,34.384521,21.0,Unknown
2017-07-19,Taliban,68.947397,33.967182,3.0,Unknown
2017-07-19,Boko Haram,12.709338,10.868109,0.0,Facility/Infrastructure Attack
2017-07-20,Taliban,66.0,32.1,16.0,Armed Assault
2017-07-20,Taliban,64.573959,31.824747,1.0,Bombing/Explosion
2017-07-20,Taliban,64.571647,31.815914000000003,1.0,Bombing/Explosion
2017-07-20,Taliban,64.58946999999999,31.789944000000002,1.0,Bombing/Explosion
2017-07-20,Islamic State of Iraq and the Levant (ISIL),41.125052000000004,33.423328000000005,0.0,Bombing/Explosion
2017-07-20,Islamic State of Iraq and the Levant (ISIL),41.716716999999996,36.045059,4.0,Bombing/Explosion
2017-07-20,Islamic State of Iraq and the Levant (ISIL),43.7958,35.291923,3.0,Bombing/Explosion
2017-07-20,Islamic State of Iraq and the Levant (ISIL),43.280434,35.700396999999995,0.0,Bombing/Explosion
2017-07-20,Islamic State of Iraq and the Levant (ISIL),43.280434,35.700396999999995,0.0,Bombing/Explosion
2017-07-21,Taliban,69.574211,36.230558,0.0,Unknown
2017-07-21,Taliban,69.02743199999999,35.992978,2.0,Unknown
2017-07-19,Al-Shabaab,41.30188,-1.70269,2.0,Hostage Taking (Kidnapping)
2017-07-20,Taliban,64.417115,33.519822,13.0,Armed Assault
2017-07-20,Taliban,65.139579,33.595006,13.0,Armed Assault
2017-07-20,Al-Shabaab,45.221424,2.0721119999999997,0.0,Bombing/Explosion
2017-07-21,Islamic State of Iraq and the Levant (ISIL),44.251265999999994,33.540672,0.0,Bombing/Explosion
2017-07-21,Taliban,69.12155200000001,36.677642999999996,0.0,Unknown
2017-07-21,Taliban,66.0,32.1,7.0,Hostage Taking (Kidnapping)
2017-07-21,Islamic State of Iraq and the Levant (ISIL),44.550193,32.468191,2.0,Armed Assault
2017-07-21,Taliban,70.33166700000001,36.472221999999995,35.0,Unknown
2017-07-20,Islamic State of Iraq and the Levant (ISIL),44.772064,33.926586,0.0,Bombing/Explosion
2017-07-22,Al-Shabaab,44.8704,4.871672,1.0,Hostage Taking (Kidnapping)
2017-07-21,Al-Shabaab,42.517571000000004,-0.32961999999999997,1.0,Bombing/Explosion
2017-07-18,Taliban,68.66650600000001,36.292834,20.0,Armed Assault
2017-07-18,Taliban,64.446136,35.873812,4.0,Bombing/Explosion
2017-07-21,New People's Army (NPA),117.55944299999999,8.672499,2.0,Bombing/Explosion
2017-07-21,Kurdistan Workers' Party (PKK),42.623616,37.880223,1.0,Armed Assault
2017-07-21,Islamic State of Iraq and the Levant (ISIL),44.070145000000004,35.672932,0.0,Bombing/Explosion
2017-07-21,Taliban,68.415329,33.542621999999994,1.0,Unknown
2017-07-21,Taliban,68.415329,33.542621999999994,1.0,Unknown
2017-07-21,Taliban,68.415329,33.542621999999994,1.0,Unknown
2017-07-21,Taliban,68.415329,33.542621999999994,0.0,Unknown
2017-07-21,Taliban,68.415329,33.542621999999994,0.0,Unknown
2017-07-21,Taliban,68.415329,33.542621999999994,0.0,Unknown
2017-07-21,New People's Army (NPA),120.053982,5.205948,0.0,Facility/Infrastructure Attack
2017-07-21,Islamic State of Iraq and the Levant (ISIL),124.300068,7.999799,9.0,Armed Assault
2017-07-21,Taliban,67.41415699999999,36.067334,3.0,Armed Assault
2017-07-21,Islamic State of Iraq and the Levant (ISIL),38.922878000000004,33.433811,0,Unknown
2017-07-22,Taliban,64.369652,31.60063,4.0,Unknown
2017-07-22,Boko Haram,13.586667000000002,11.579444,3.0,Bombing/Explosion
2017-07-22,Boko Haram,12.983333,10.4,4.0,Armed Assault
2017-07-22,Taliban,65.688141,32.370278000000006,19.0,Armed Assault
2017-07-22,Houthi extremists (Ansar Allah),44.024105,13.586484,0.0,Bombing/Explosion
2017-07-22,New People's Army (NPA),125.08836299999999,7.609688,1.0,Bombing/Explosion
2017-07-22,Houthi extremists (Ansar Allah),38.063286,24.085539999999998,0.0,Bombing/Explosion
2017-07-22,Khorasan Chapter of the Islamic State,70.44959300000001,34.417122,2.0,Armed Assault
2017-07-22,Islamic State of Iraq and the Levant (ISIL),44.329933000000004,35.303047,0,Unknown
2017-07-22,Islamic State of Iraq and the Levant (ISIL),42.078573,36.804388,10.0,Bombing/Explosion
