"EstablishmentID","InspectionID","Ins_TypeDesc","EstablishmentName","PlaceName","Address","Address2","City","State","Zip","TypeDescription","InspectionDate","score","Grade","NameSearch","Intersection"
"102879","1519775","REGULAR","NINA'S ACADEMY","","687 S 38TH ST","","LOUISVILLE","KY","40211","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2019-12-03 00:00:00","100","A","NINA'S ACADEMY",""
"93849","1523254","REGULAR","TARGET T-1479 STARBUCKS","","3600 MALL RD","","LOUISVILLE","KY","40218","FOOD SERVICE","2019-12-13 00:00:00","99","A","TARGET T-1479 STARBUCKS",""
"32905","1523297","REGULAR","EXECUTIVE STRIKE & SPARE","","911 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE","2019-12-13 00:00:00","100","A","EXECUTIVE STRIKE & SPARE",""
"82842","1523318","REGULAR","ROOTIES SPORTS BAR & GRILLE","","12205 WESTPORT RD","","LOUISVILLE","KY","40245","FOOD SERVICE","2019-12-13 00:00:00","97","A","ROOTIES SPORTS BAR & GRILLE",""
"95275","1526703","REGULAR","NEXT GENERATION CHILD DEVELOPMENT CENTER","","1231 GILMORE LN","","LOUISVILLE","KY","40213","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2020-01-02 00:00:00","100","A","NEXT GENERATION CHILD DEVELOPMENT CENTER",""
"106713","1526708","FOLLOWUP","MCDONALD'S","","5001 S 3RD ST","","LOUISVILLE","KY","40214","FOOD SERVICE","2019-12-24 00:00:00","","","MCDONALD'S",""
"33374","1526748","REGULAR","AMVETS POST 1","","1111 SWAN ST","","LOUISVILLE","KY","40204","FOOD SERVICE","2020-01-02 00:00:00","97","A","AMVETS POST 1",""
"109875","1526774","OTHER","HOMEMADE ICE CREAM & PIE KITCHEN","","2525 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","2019-12-19 00:00:00","95","","HOMEMADE ICE CREAM & PIE KITCHEN",""
"80097","1530127","REGULAR","WALMART #4524","","5360 DIXIE HWY","","LOUISVILLE","KY","40216","RETAIL-FOOD  10,001 SQ FT OR OVER","2020-01-09 00:00:00","99","","WALMART #4524",""
"95790","1530156","REGULAR","RED LOBSTER","","4639 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","2020-01-21 00:00:00","95","A","RED LOBSTER",""
"100012","1530157","REGULAR","SUSHI MARU","","4500 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40299","FOOD SERVICE","2020-01-21 00:00:00","100","A","SUSHI MARU",""
"60633","1530158","REGULAR","MEIJER #160","","4500 S HURSTBOURNE PKWY","","LOUISVILLE","KY","40299","RETAIL-FOOD  10,001 SQ FT OR OVER","2020-01-21 00:00:00","100","A","MEIJER #160",""
"90830","1530167","REGULAR","DIXIE KIDS CHILD LEARNING CENTER","","4508 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2020-01-17 00:00:00","99","A","DIXIE KIDS CHILD LEARNING CENTER",""
"61176","1530170","REGULAR","CIRCLE K #4703240","","4600 WATTBOURNE LN","","LOUISVILLE","KY","40299","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-01-21 00:00:00","98","","CIRCLE K #4703240",""
"62588","1530172","REGULAR","BURGER KING #12488","","10001 WILL WAY","","LOUISVILLE","KY","40291","FOOD SERVICE","2020-01-21 00:00:00","97","A","BURGER KING #12488",""
"98593","1530179","REGULAR","KRISPY KREME","","3920 S 7TH ST","","LOUISVILLE","KY","40216","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-01-21 00:00:00","97","","KRISPY KREME",""
"110041","1532751","OTHER","ANGIO'S ITALIAN RESTAURANT","","1915 BLANKENBAKER PKWY","","LOUISVILLE","KY","40299","FOOD SERVICE","2020-01-06 00:00:00","100","","ANGIO'S ITALIAN RESTAURANT",""
"110042","1532759","OTHER","EL MARLIN BAR & GRILL","","1760 PLANTSIDE DR","","LOUISVILLE","KY","40299","FOOD SERVICE","2020-01-15 00:00:00","100","","EL MARLIN BAR & GRILL",""
"110043","1532760","OTHER","MS. RHONDA'S TASTE OF PHILADELPHIA","","3817 E INDIAN TRAIL","","LOUISVILLE","KY","40213","FOOD SERVICE","2020-01-29 00:00:00","94","","MS. RHONDA'S TASTE OF PHILADELPHIA",""
"34802","1517328","REGULAR","KNIGHTS OF COLUMBUS","","4417 RIVER RD","","LOUISVILLE","KY","40207","FOOD SERVICE","2019-11-20 00:00:00","100","A","KNIGHTS OF COLUMBUS",""
"67435","1517335","REGULAR","VOLARE RISTORANTE","","2300 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","2019-11-20 00:00:00","98","A","VOLARE RISTORANTE",""
"99707","1517341","REGULAR","EHRLER'S ICE CREAM","","3015 S 2ND ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2019-11-20 00:00:00","100","A","EHRLER'S ICE CREAM",""
"73996","1517342","REGULAR","JIM PATTERSON STADIUM","","3015 S 3RD ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2019-11-20 00:00:00","99","A","JIM PATTERSON STADIUM",""
"94801","1517343","REGULAR","JIM PATTERSON STADIUM #2","","3015 S 3RD ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2019-11-20 00:00:00","99","A","JIM PATTERSON STADIUM #2",""
"82537","1517351","REGULAR","FRANCO'S RESTAURANT","","3300 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","2019-11-20 00:00:00","96","A","FRANCO'S RESTAURANT",""
"104402","1517358","REGULAR","EL REY II","","8655 PRESTON HWY","","LOUISVILLE","KY","40219","RETAIL-FOOD  10,000 SQ FT OR LESS","2019-11-20 00:00:00","99","A","EL REY II",""
"109566","1517375","REGULAR","SAVVY JUICE","","4036 DUTCHMANS LN","","LOUISVILLE","KY","40207","FOOD SERVICE","2019-11-20 00:00:00","100","A","SAVVY JUICE",""
"106117","1517422","REGULAR","BEEF O'BRADY'S","","11324 PRESTON HWY","","LOUISVILLE","KY","40229","FOOD SERVICE","2019-11-20 00:00:00","94","A","BEEF O'BRADY'S",""
"102430","1520683","REGULAR","CUVEE WINE TABLE","","3598 SPRINGHURST BLVD","","LOUISVILLE","KY","40241","FOOD SERVICE","2019-12-05 00:00:00","99","A","CUVEE WINE TABLE",""
"91465","1520717","REGULAR","HIGHLANDS TAP ROOM GRILL","","1058 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","2019-12-05 00:00:00","95","A","HIGHLANDS TAP ROOM GRILL",""
"65319","1520781","REGULAR","CLARION INN","","1620 ARTHUR ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2019-12-04 00:00:00","94","A","CLARION INN",""
"109773","1520825","OTHER","PASTRY PLUS","","7407 FEGENBUSH LN","","LOUISVILLE","KY","40228","RETAIL BAKERY","2019-12-03 00:00:00","99","","PASTRY PLUS",""
"98756","1524066","COMPLAINT","QDOBA #2937","","4921 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","2019-11-07 00:00:00","","","QDOBA #2937",""
"98756","1524082","COMPLAINT","QDOBA #2937","","4921 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","2019-11-07 00:00:00","","","QDOBA #2937",""
"109622","1524116","REGULAR","COOKIE DOUGH BLISS","","1812 W MUHAMMAD ALI BLVD","","LOUISVILLE","KY","40203","FOOD SERVICE COMMISSARY","2019-12-17 00:00:00","100","A","COOKIE DOUGH BLISS",""
"91975","1524122","REGULAR","RIVIERA MAYA","","8104 NATIONAL TURNPIKE","","LOUISVILLE","KY","40214","FOOD SERVICE","2019-12-17 00:00:00","98","A","RIVIERA MAYA",""
"37633","1524126","REGULAR","SUBWAY","","6501 OLD SHEPHERDSVILLE RD","","LOUISVILLE","KY","40228","FOOD SERVICE","2019-12-17 00:00:00","100","A","SUBWAY",""
"63932","1524129","REGULAR","CIRCLE K #4703304","","5414 VALLEY STATION RD","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","2019-12-17 00:00:00","97","","CIRCLE K #4703304",""
"98583","1507341","REGULAR","JIM BEAM URBAN STILLHOUSE","","404 S 4TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2019-10-08 00:00:00","100","A","JIM BEAM URBAN STILLHOUSE",""
"86635","1507343","REGULAR","BLUEGRASS BREWING COMPANY","","300 W MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2019-10-10 00:00:00","96","A","BLUEGRASS BREWING COMPANY",""
"34955","1507348","REGULAR","BEARNO'S BY THE BRIDGE","","133 W MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2019-10-09 00:00:00","100","A","BEARNO'S BY THE BRIDGE",""
"43617","1507352","REGULAR","JACOB ELEMENTARY SCHOOL","","3701 E WHEATMORE DR","","LOUISVILLE","KY","40215","SCHOOL CAFETERIA OR FOOD SERVICE","2019-10-10 00:00:00","100","A","JACOB ELEMENTARY SCHOOL",""
"33684","1507357","REGULAR","CIRCLE K #4703244","","9109 US HWY 42","","PROSPECT","KY","40059","RETAIL-FOOD  10,000 SQ FT OR LESS","2019-10-10 00:00:00","98","A","CIRCLE K #4703244",""
"100532","1507361","REGULAR","GLEN OAKS COUNTRY CLUB","","10601 WORTHINGTON LN","","PROSPECT","KY","40059","FOOD SERVICE","2019-10-10 00:00:00","98","A","GLEN OAKS COUNTRY CLUB",""
"98951","1507363","REGULAR","LOUISVILLE EAST POST ACUTE, LLC","","4200 BROWNS LN","","LOUISVILLE","KY","40220","FOOD SERVICE","2019-10-10 00:00:00","100","A","LOUISVILLE EAST POST ACUTE, LLC",""
"34318","1507364","REGULAR","DOMINO'S PIZZA #1422","","3951 TAYLORSVILLE RD","","LOUISVILLE","KY","40220","FOOD SERVICE","2019-10-10 00:00:00","99","A","DOMINO'S PIZZA #1422",""
"91679","1507368","REGULAR","SUPER USA #5","","5901 NEW CUT RD","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","2019-10-10 00:00:00","99","A","SUPER USA #5",""
"91679","1507369","REGULAR","SUPER USA #5","","5901 NEW CUT RD","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,000 SQ FT OR LESS","2019-10-10 00:00:00","99","","SUPER USA #5",""
"82305","1507373","REGULAR","CULVER'S","","11801 INTERCHANGE DR","","LOUISVILLE","KY","40229","FOOD SERVICE","2019-10-10 00:00:00","99","A","CULVER'S",""
"66871","1507443","REGULAR","HOLY CROSS HS CONCESSION","","5144 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","2019-10-10 00:00:00","99","A","HOLY CROSS HS CONCESSION",""
"77105","1511088","COMPLAINT","FIVE STAR FOOD MART #5295","","2800 FERN VALLEY RD","","LOUISVILLE","KY","40213","RETAIL-FOOD  10,000 SQ FT OR LESS","2019-10-18 00:00:00","","","FIVE STAR FOOD MART #5295",""
"35109","1511095","COMPLAINT","WHITE CASTLE #11","","1922 S 7TH ST","","LOUISVILLE","KY","40208","FOOD SERVICE","2019-10-18 00:00:00","","","WHITE CASTLE #11",""
"92420","1511104","COMPLAINT","CARRETA TWO","","10105 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE","2019-10-21 00:00:00","","","CARRETA TWO",""
"33602","1511108","FOLLOWUP","MCDONALD'S #6859","","7426 OLD 3RD STREET RD","","LOUISVILLE","KY","40214","FOOD SERVICE","2019-10-21 00:00:00","","","MCDONALD'S #6859",""
"66121","1511214","REGULAR","DOLLAR TREE #1898","","4060 TAYLORSVILLE RD","","LOUISVILLE","KY","40220","PRE-PACKAGED RETAIL","2019-10-25 00:00:00","100","","DOLLAR TREE #1898",""
"33673","1511218","REGULAR","FIVE STAR FOOD MART","","10314 WATTERSON TRAIL","","LOUISVILLE","KY","40299","RETAIL-FOOD  10,000 SQ FT OR LESS","2019-10-25 00:00:00","99","","FIVE STAR FOOD MART",""
"102324","1511219","REGULAR","JTOWN BEACH","","10315 WATTERSON TRAIL","","LOUISVILLE","KY","40299","FOOD SERVICE","2019-10-25 00:00:00","99","A","JTOWN BEACH",""
"109319","1511224","REGULAR","LSM FOKO","","1001 LOGAN ST","","LOUISVILLE","KY","40204","FOOD SERVICE","2019-10-25 00:00:00","98","A","LSM FOKO",""
"32838","1511226","REGULAR","WALGREENS #02924","","2368 FRANKFORT AVE","","LOUISVILLE","KY","40206","PRE-PACKAGED RETAIL","2019-10-25 00:00:00","100","","WALGREENS #02924",""
"85633","1511245","REGULAR","BATS 85633","","401 E MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2019-10-25 00:00:00","100","A","BATS 85633",""
"87377","1526996","REGULAR","CIRCLE K #4703311","","2911 BARDSTOWN RD","","LOUISVILLE","KY","40205","RETAIL-FOOD  10,000 SQ FT OR LESS","2019-12-24 00:00:00","97","A","CIRCLE K #4703311",""
"33843","1527002","REGULAR","SPEEDWAY #9612","","1101 BARDSTOWN RD","","LOUISVILLE","KY","40204","RETAIL-FOOD  10,000 SQ FT OR LESS","2019-12-24 00:00:00","98","","SPEEDWAY #9612",""
"66690","1527008","REGULAR","STARBUCKS #2561","","4400 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","2020-01-02 00:00:00","100","A","STARBUCKS #2561",""
"84635","1527015","REGULAR","TARGET T-2473 STARBUCKS","","4174 WESTPORT RD","","LOUISVILLE","KY","40207","RETAIL-FOOD  10,001 SQ FT OR OVER","2020-01-02 00:00:00","99","A","TARGET T-2473 STARBUCKS",""
"84635","1527016","REGULAR","TARGET T-2473 STARBUCKS","","4174 WESTPORT RD","","LOUISVILLE","KY","40207","RETAIL-FOOD  10,001 SQ FT OR OVER","2020-01-02 00:00:00","100","","TARGET T-2473 STARBUCKS",""
"34271","1528873","REGULAR","SPEEDWAY #9554","","9416 SHELBYVILLE RD","","LOUISVILLE","KY","40222","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-01-14 00:00:00","100","","SPEEDWAY #9554",""
"68656","1528879","REGULAR","LONGHORN STEAKHOUSE","","2535 HURSTBOURNE GEM LN","","LOUISVILLE","KY","40220","FOOD SERVICE","2020-01-14 00:00:00","95","A","LONGHORN STEAKHOUSE",""
"39085","1528908","COMPLAINT","SPEEDWAY #9648","","2112 DUNCAN ST","","LOUISVILLE","KY","40212","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-01-09 00:00:00","","","SPEEDWAY #9648",""
"98704","1528924","REGULAR","KU SOO DHAWAADA SANAAG COFFEE","","5324 S 3RD ST","","LOUISVILLE","KY","40214","FOOD SERVICE","2020-01-14 00:00:00","99","A","KU SOO DHAWAADA SANAAG COFFEE",""
"107277","1520094","FOLLOWUP","GOLDEN WALL","","3201 FERN VALLEY RD","","LOUISVILLE","KY","40213","FOOD SERVICE","2019-12-04 00:00:00","96","A","GOLDEN WALL",""
"88065","1520099","REGULAR","CARE A LOT DAYCARE","","4701 FEGENBUSH LN","","LOUISVILLE","KY","40228","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2019-12-03 00:00:00","96","C","CARE A LOT DAYCARE",""
"103059","1520101","REGULAR","CHINA CHEF","","7813 BEULAH CHURCH RD","","LOUISVILLE","KY","40228","FOOD SERVICE","2019-12-03 00:00:00","97","A","CHINA CHEF",""
"83346","1520117","REGULAR","SUBWAY #1715","","2500 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","2019-12-03 00:00:00","97","A","SUBWAY #1715",""
"94273","1520120","REGULAR","CHILL BAR HIGHLANDS","","1117 BARDSTOWN RD","","LOUISVILLE","KY","40204","FOOD SERVICE","2019-12-04 00:00:00","100","A","CHILL BAR HIGHLANDS",""
"109568","1520131","REGULAR","KY TRAILER PAINT","","7070 INTERNATIONAL DR","","LOUISVILLE","KY","40258","PRE-PACKAGED RETAIL","2019-10-17 00:00:00","100","","KY TRAILER PAINT",""
"104738","1520133","REGULAR","DRAGON CITY","","6413 GREENWOOD RD","","LOUISVILLE","KY","40258","FOOD SERVICE","2019-12-04 00:00:00","95","A","DRAGON CITY",""
"108008","1520134","REGULAR","MR GATTI'S","","10035 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE","2019-12-04 00:00:00","95","A","MR GATTI'S",""
"86716","1523358","REGULAR","BUNGALOW JOES BAR & GRILL","","7813 BEULAH CHURCH RD","","LOUISVILLE","KY","40228","FOOD SERVICE","2019-12-12 00:00:00","98","A","BUNGALOW JOES BAR & GRILL",""
"108009","1523364","REGULAR","ROB-A-QUE","","2713 BLANKENBAKER RD","","LOUISVILLE","KY","40299","FOOD SERVICE","2019-12-13 00:00:00","100","A","ROB-A-QUE",""
"63553","1523408","COMPLAINT","MCDONALD'S #22895","","12414 LAGRANGE RD","","LOUISVILLE","KY","40241","FOOD SERVICE","2019-12-11 00:00:00","","","MCDONALD'S #22895",""
"96434","1526891","REGULAR","TAYLOR BLVD VALERO","","3039 TAYLOR BLVD","","LOUISVILLE","KY","40208","PRE-PACKAGED RETAIL","2020-01-03 00:00:00","96","","TAYLOR BLVD VALERO",""
"96669","1526902","REGULAR","MAPCO MART","","6514 PRESTON HWY","","LOUISVILLE","KY","40213","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-01-03 00:00:00","97","A","MAPCO MART",""
"96669","1526904","REGULAR","MAPCO MART","","6514 PRESTON HWY","","LOUISVILLE","KY","40213","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-01-03 00:00:00","100","","MAPCO MART",""
"99344","1526906","REGULAR","CHICK-FIL-A","","6630 DIXIE HWY","","LOUISVILLE","KY","40258","FOOD SERVICE","2020-01-03 00:00:00","100","A","CHICK-FIL-A",""
"104053","1526961","REGULAR","GREEN DISTRICT SALADS","","225 S 5TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2020-01-03 00:00:00","100","A","GREEN DISTRICT SALADS",""
"109902","1530274","REGULAR","OVRDRIVE","","112 W JEFFERSON ST","","LOUISVILLE","KY","40202","FOOD SERVICE","2020-01-21 00:00:00","100","A","OVRDRIVE",""
"104320","1530275","FOLLOWUP","MCDONALD'S #7359","","4940 BROWNSBORO RD","","LOUISVILLE","KY","40222","FOOD SERVICE","2020-01-21 00:00:00","100","A","MCDONALD'S #7359",""
"94490","1532829","REGULAR","JET'S PIZZA","","101 S HUBBARDS LN","","LOUISVILLE","KY","40207","FOOD SERVICE","2020-01-29 00:00:00","96","C","JET'S PIZZA",""
"95429","1532836","REGULAR","BLAZE PIZZA","","4600 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","2020-01-31 00:00:00","100","A","BLAZE PIZZA",""
"31794","1532848","REGULAR","FRAYSER ELEMENTARY SCHOOL","","1230 LARCHMONT AVE","","LOUISVILLE","KY","40215","SCHOOL CAFETERIA OR FOOD SERVICE","2020-01-31 00:00:00","100","A","FRAYSER ELEMENTARY SCHOOL",""
"80288","1517455","COMPLAINT","SONIC DRIVE-IN","","7010 RAGGARD RD","","LOUISVILLE","KY","40216","FOOD SERVICE","2019-11-05 00:00:00","","","SONIC DRIVE-IN",""
"34627","1517456","COMPLAINT","WALMART #1170","","10445 DIXIE HWY","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,001 SQ FT OR OVER","2019-11-13 00:00:00","","","WALMART #1170",""
"35173","1517461","COMPLAINT","INDI'S RESTAURANT","","1033 W BROADWAY","","LOUISVILLE","KY","40203","FOOD SERVICE","2019-11-14 00:00:00","","","INDI'S RESTAURANT",""
"55705","1517465","COMPLAINT","TEXAS ROADHOUSE","","3322 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","2019-11-13 00:00:00","","","TEXAS ROADHOUSE",""
"99234","1517468","COMPLAINT","RALLY'S","","4401 CANE RUN RD","","LOUISVILLE","KY","40216","FOOD SERVICE","2019-11-13 00:00:00","","","RALLY'S",""
"99234","1517469","FOLLOWUP","RALLY'S","","4401 CANE RUN RD","","LOUISVILLE","KY","40216","FOOD SERVICE","2019-11-14 00:00:00","","","RALLY'S",""
"109273","1517477","FOLLOWUP","EUREST AP #3","","4000 BUECHEL BANK RD","","LOUISVILLE","KY","40218","FOOD SERVICE","2019-11-19 00:00:00","","","EUREST AP #3",""
"76934","1517588","REGULAR","WING ZONE","","905 HESS LN","","LOUISVILLE","KY","40217","FOOD SERVICE","2019-11-21 00:00:00","96","A","WING ZONE",""
"107845","1517608","REGULAR","MAIN STREET KIDS ACADEMY","","2817 HIIKES LN","","LOUISVILLE","KY","40218","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2019-11-21 00:00:00","98","A","MAIN STREET KIDS ACADEMY",""
"44242","1521027","REGULAR","KROGER L-387","","291 N HUBBARDS LN","","LOUISVILLE","KY","40207","RETAIL-FOOD  10,001 SQ FT OR OVER","2019-12-05 00:00:00","100","A","KROGER L-387",""
"100753","1521038","REGULAR","HALLMARK HOUSE","","10301 CONEFLOWER LN","","PROSPECT","KY","40059","FOOD SERVICE (HOSPITAL / NURSING HOME","2019-12-06 00:00:00","99","A","HALLMARK HOUSE",""
"103884","1524331","REGULAR","POTBELLY SANDWICH SHOP","","4023 SUMMIT PLAZA DR","","LOUISVILLE","KY","40241","FOOD SERVICE","2019-12-17 00:00:00","99","A","POTBELLY SANDWICH SHOP",""
"89726","1524332","REGULAR","MARTINI ITALIAN BISTRO","","4021 SUMMIT PLAZA DR","","LOUISVILLE","KY","40241","FOOD SERVICE","2019-12-17 00:00:00","97","A","MARTINI ITALIAN BISTRO",""
"82250","1524333","FOLLOWUP","HILTON GARDEN INN","","9850 PARK PLAZA AVE","","LOUISVILLE","KY","40241","FOOD SERVICE","2019-12-18 00:00:00","99","A","HILTON GARDEN INN",""
"83147","1524367","REGULAR","BUFFALO WILD WINGS","","4600 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","2019-12-17 00:00:00","98","A","BUFFALO WILD WINGS",""
"71328","1507577","FOLLOWUP","TSUNAMI / KROGER #186","","2219 HOLIDAY MANOR CENTER","","LOUISVILLE","KY","40222","FOOD SERVICE","2019-10-10 00:00:00","","","TSUNAMI / KROGER #186",""
"31335","1507582","SURVEY","ALTENHEIM","","936 BARRET AVE","","LOUISVILLE","KY","40204","FOOD SERVICE (HOSPITAL / NURSING HOME","2019-10-09 00:00:00","100","","ALTENHEIM",""
"44428","1507652","REGULAR","FISCAL COURT SNACK BAR","","531 COURT PL","","LOUISVILLE","KY","40201","SUPERMARKET WITH PROCESSING","2019-10-11 00:00:00","100","","FISCAL COURT SNACK BAR",""
"77107","1511367","REGULAR","COSTCO","","5020 NORTON HEALTHCARE BLVD","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,001 SQ FT OR OVER","2019-10-25 00:00:00","99","A","COSTCO",""
"107793","1511396","REGULAR","THIRSTY HOUND","","7207 FEGENBUSH LN","","LOUISVILLE","KY","40228","FOOD SERVICE","2019-10-24 00:00:00","100","A","THIRSTY HOUND",""
"108247","1511434","REGULAR","PRECIOUS BEGINNINGS","","2019 DIXIE HWY","","LOUISVILLE","KY","40210","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2019-10-25 00:00:00","99","A","PRECIOUS BEGINNINGS",""
"52175","1511440","REGULAR","SPEEDWAY #9636","","12201 DIXIE HWY","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","2019-10-24 00:00:00","98","","SPEEDWAY #9636",""
"31299","1511442","REGULAR","SOUTHSIDE CHRISTIAN #3","","7419 ST. ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","2019-10-25 00:00:00","96","A","SOUTHSIDE CHRISTIAN #3",""
"67026","1511445","REGULAR","PRP MAGNET SCHOOL OUTSIDE CONCESSION","","5901 GREENWOOD RD","","LOUISVILLE","KY","40258","FOOD SERVICE","2019-10-25 00:00:00","98","A","PRP MAGNET SCHOOL OUTSIDE CONCESSION",""
"108123","1511491","REGULAR","LOUISVILLE SUSHI COMMISSARY","","240 ADAMS ST","","LOUISVILLE","KY","40206","FOOD SERVICE COMMISSARY","2019-10-18 00:00:00","100","A","LOUISVILLE SUSHI COMMISSARY",""
"31422","1511494","REGULAR","DEPAUL SCHOOL","","1925 DUKER AVE","","LOUISVILLE","KY","40205","SCHOOL CAFETERIA OR FOOD SERVICE","2019-10-18 00:00:00","96","A","DEPAUL SCHOOL",""
"96155","1511495","REGULAR","DEBRA'S SNACK SHACK","","2900 S 7TH ST","","LOUISVILLE","KY","40216","STATIONARY RESTRICTED CONCESSON","2019-10-27 00:00:00","99","","DEBRA'S SNACK SHACK",""
"83187","1528934","REGULAR","BROOK HOSPITAL DUPONT","","1405 BROWNS LN","","LOUISVILLE","KY","40207","FOOD SERVICE","2020-01-14 00:00:00","98","A","BROOK HOSPITAL DUPONT",""
"34009","1528935","REGULAR","UPTOWN CAFE","","1624 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","2020-01-14 00:00:00","97","A","UPTOWN CAFE",""
"109773","1528939","REGULAR","PASTRY PLUS","","7407 FEGENBUSH LN","","LOUISVILLE","KY","40228","RETAIL BAKERY","2020-01-14 00:00:00","98","","PASTRY PLUS",""
"104184","1528942","REGULAR","P&P GROCERY","","4300 FEGENBUSH LN","","LOUISVILLE","KY","40228","PRE-PACKAGED RETAIL","2020-01-14 00:00:00","90","","P&P GROCERY",""
"93211","1529010","REGULAR","LORD'S KITCHEN","","1811 STANDARD AVE","","LOUISVILLE","KY","40210","FOOD SERVICE","2020-01-14 00:00:00","100","A","LORD'S KITCHEN",""
"109582","1529011","REGULAR","DIXIE QUICK STOP","","1612 DIXIE HWY","","LOUISVILLE","KY","40210","PRE-PACKAGED RETAIL","2020-01-14 00:00:00","97","","DIXIE QUICK STOP",""
"90708","1529012","REGULAR","SUBWAY","","2716 W BROADWAY","","LOUISVILLE","KY","40211","FOOD SERVICE","2020-01-14 00:00:00","100","A","SUBWAY",""
"72118","1530504","REGULAR","KROGER L-752","","3165 S 2ND ST","","LOUISVILLE","KY","40208","RETAIL-FOOD  10,001 SQ FT OR OVER","2020-01-22 00:00:00","97","","KROGER L-752",""
"51860","1530518","REGULAR","1ST WOK CHINESE RESTAURANT","","3967 S 7TH ST","","LOUISVILLE","KY","40216","FOOD SERVICE","2020-01-22 00:00:00","86","A","1ST WOK CHINESE RESTAURANT",""
"93324","1530520","REGULAR","GITA'S CATERING AT HOLIDAY INN","","6551 PARAMOUNT PARK DR","","LOUISVILLE","KY","40213","CATERERS","2020-01-22 00:00:00","98","A","GITA'S CATERING AT HOLIDAY INN",""
"84451","1530521","REGULAR","#52 SPORTS BAR & KITCHEN","","6551 PARAMOUNT PARK DR","","LOUISVILLE","KY","40213","FOOD SERVICE","2020-01-22 00:00:00","98","A","#52 SPORTS BAR & KITCHEN",""
"34687","1530523","REGULAR","SOUTH PARK COUNTRY CLUB","","915 S PARK RD","","LOUISVILLE","KY","40118","FOOD SERVICE","2020-01-22 00:00:00","89","A","SOUTH PARK COUNTRY CLUB",""
"95492","1530524","REGULAR","SOUTH PARK SHARKS","","915 S PARK RD","","FAIRDALE","KY","40118","FOOD SERVICE","2020-01-22 00:00:00","98","A","SOUTH PARK SHARKS",""
"104009","1530526","REGULAR","FIREHOUSE SUBS","","4905 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","2020-01-22 00:00:00","94","A","FIREHOUSE SUBS",""
"58714","1530527","REGULAR","SPEEDWAY #9373","","9500 BROWNSBORO RD","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","2020-01-22 00:00:00","100","","SPEEDWAY #9373",""
